,reconstruction_error,Label_x,index,cpu_usage,memory_usage[kb],label,timestamp,timestamp1,Timestamp [ms],"	CPU cores","	CPU capacity provisioned [MHZ]","	CPU usage [MHZ]","	CPU usage [%]","	Memory capacity provisioned [KB]","	Memory usage [KB]","	Disk read throughput [KB/s]","	Disk write throughput [KB/s]","	Network received throughput [KB/s]","	Network transmitted throughput [KB/s]",Label_y
174,1.12E-05,0,2909,0.55,178956.8,0,13766631161,13766544161,1377188242,4,11703.99824,64.37199032,0.55,67108864,178956.8,0,0.666666667,0,1,0
175,1.48E-05,0,8479,0.6,0,0,13766631761,13766544261,1378860594,4,11703.99824,70.22398944,0.6,67108864,0,0,1,0,1,0
176,1.47E-05,0,828,0.616666667,0,0,13766632361,13766544361,1376563269,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1.066666667,0
177,1.49E-05,0,4204,0.583333333,0,0,13766632961,13766544461,1377577676,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.6,0,1,0
178,1.53E-05,0,2752,0.516666667,0,0,13766633561,13766544561,1377141138,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.866666667,0,1,0
179,1.46E-05,0,1884,0.633333333,0,0,13766634161,13766544661,1376880102,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.533333333,0,1,0
180,1.46E-05,0,2057,0.633333333,0,0,13766634761,13766544761,1376932007,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
181,1.51E-05,0,2651,0.55,0,0,13766635361,13766544861,1377110835,4,11703.99824,64.37199032,0.55,67108864,0,0,0.533333333,0,1,0
182,1.50E-05,0,3463,0.566666667,0,0,13766635961,13766544961,1377354457,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.533333333,0,1,0
183,1.52E-05,0,185,0.533333333,0,0,13766636561,13766545061,1376370350,4,11703.99824,62.42132395,0.533333333,67108864,0,0,1.333333333,0,1,0
184,1.10E-05,0,5350,0.566666667,178956.8,0,13766637161,13766545161,1377921803,4,11703.99824,66.32265669,0.566666667,67108864,178956.8,0,0.666666667,0,1,0
185,1.47E-05,0,1074,0.616666667,0,0,13766637761,13766545261,1376637074,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
186,1.49E-05,0,1875,0.583333333,0,0,13766638361,13766545361,1376877401,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,0.933333333,0
187,1.42E-05,0,7465,0.716666667,0,0,13766638961,13766545461,1378556365,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
188,1.45E-05,0,8038,0.65,0,0,13766639561,13766545561,1378728283,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
189,1.45E-05,0,5916,0.65,0,0,13766640161,13766545661,1378091619,4,11703.99824,76.07598856,0.65,67108864,0,0,0.333333333,0,1,0
190,1.43E-05,0,5912,0.7,0,0,13766640761,13766545761,1378090419,4,11703.99824,81.92798768,0.7,67108864,0,0,0.466666667,0,1,0
191,1.47E-05,0,3019,0.616666667,0,0,13766641361,13766545861,1377221246,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1,0,1.066666667,0
192,1.53E-05,0,8249,0.5,0,0,13766641961,13766545961,1378791588,4,11703.99824,58.5199912,0.5,67108864,0,0,1,0,1,0
193,1.42E-05,0,5988,0.733333333,0,0,13766642561,13766546061,1378113221,4,11703.99824,85.82932043,0.733333333,67108864,0,0,1,0,1.066666667,0
194,1.42E-05,0,4709,0.716666667,0,0,13766643161,13766546161,1377729487,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.6,0,1,0
195,0.038789754,0,361,92.8,24114450.13,0,13766643761,13766546261,1376423156,4,11703.99824,10861.31037,92.8,67108864,24114450.13,2.866666667,13321.93333,39.4,3.133333333,0
196,1.45E-05,0,7061,0.65,0,0,13766644361,13766546361,1378435154,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
197,1.49E-05,0,6141,0.583333333,0,0,13766644961,13766546461,1378159125,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
198,1.11E-05,0,2687,0.65,44739.2,0,13766645561,13766546561,1377121636,4,11703.99824,76.07598856,0.65,67108864,44739.2,0,0.6,0,1,0
199,0.008154293,0,6860,63.9,7560930.133,0,13766646161,13766546661,1378374847,4,11703.99824,7478.854875,63.9,67108864,7560930.133,3.266666667,7494.666667,2.666666667,13.8,0
200,1.48E-05,0,8008,0.6,0,0,13766646761,13766546761,1378719282,4,11703.99824,70.22398944,0.6,67108864,0,0,1.2,0,1,0
201,1.47E-05,0,1792,0.616666667,0,0,13766647361,13766546861,1376852496,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.866666667,0,1,0
202,1.52E-05,0,229,0.533333333,0,0,13766647961,13766546961,1376383551,4,11703.99824,62.42132395,0.533333333,67108864,0,0,2.666666667,0,1.066666667,0
203,0.001545315,0,338,94.71666667,8142539.733,0,13766648561,13766547061,1376416255,4,11703.99824,11085.637,94.71666667,67108864,8142539.733,0.2,8656.6,0,1.533333333,0
204,1.45E-05,0,2245,0.65,0,0,13766649161,13766547161,1376988712,4,11703.99824,76.07598856,0.65,67108864,0,0,0.533333333,0,1,0
205,0.005730425,0,7160,93.16666667,5100272,0,13766649761,13766547261,1378464857,4,11703.99824,10904.22503,93.16666667,67108864,5100272,0.466666667,15030.66667,0.2,44.2,0
206,1.53E-05,0,6780,0.5,0,0,13766650361,13766547361,1378350845,4,11703.99824,58.5199912,0.5,67108864,0,0,0.6,0,1,0
207,1.45E-05,0,4396,0.65,0,0,13766650961,13766547461,1377635280,4,11703.99824,76.07598856,0.65,67108864,0,0,0.933333333,0,1.066666667,0
208,1.49E-05,0,2910,0.583333333,0,0,13766651561,13766547561,1377188542,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
209,1.44E-05,0,6050,0.683333333,0,0,13766652161,13766547661,1378131822,4,11703.99824,79.97732131,0.683333333,67108864,0,32.66666667,4.133333333,0,1,0
210,1.44E-05,0,3133,0.683333333,0,0,13766652761,13766547761,1377255448,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.666666667,0,1,0
211,1.50E-05,0,5851,0.566666667,0,0,13766653361,13766547861,1378072118,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.533333333,0,1,0
212,1.45E-05,0,2292,0.666666667,0,0,13766653961,13766547961,1377002824,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.466666667,0,1,0
213,1.46E-05,0,7424,0.633333333,0,0,13766654561,13766548061,1378544063,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.866666667,0,1,0
214,1.45E-05,0,8544,0.666666667,0,0,13766655161,13766548161,1378880095,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1.066666667,0,1,0
215,0.000492497,0,495,94.38333333,9305760,0,13766655761,13766548261,1376463359,4,11703.99824,11046.62367,94.38333333,67108864,9305760,0.333333333,10178.46667,0,1.666666667,0
216,1.47E-05,0,4755,0.616666667,0,0,13766656361,13766548361,1377743289,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
217,1.48E-05,0,5361,0.6,0,0,13766656961,13766548461,1377925103,4,11703.99824,70.22398944,0.6,67108864,0,0,0.333333333,0,1,0
218,1.45E-05,0,4444,0.666666667,0,0,13766657561,13766548561,1377649681,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.333333333,0,1,0
219,1.46E-05,0,2118,0.633333333,0,0,13766658161,13766548661,1376950309,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.4,0,1,0
220,1.53E-05,0,1719,0.516666667,0,0,13766658761,13766548761,1376830595,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.533333333,0,1,0
221,1.53E-05,0,722,0.5,0,0,13766659361,13766548861,1376531466,4,11703.99824,58.5199912,0.5,67108864,0,0,0.333333333,0,1,0
222,1.42E-05,0,1831,0.733333333,0,0,13766659961,13766548961,1376864198,4,11703.99824,85.82932043,0.733333333,67108864,0,0,0.533333333,0,1,0
223,1.52E-05,0,5243,0.533333333,0,0,13766660561,13766549061,1377889700,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.666666667,0,1,0
224,1.45E-05,0,1438,0.666666667,0,0,13766661161,13766549161,1376746285,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.533333333,0,1,0
225,9.04E-06,0,5874,0.633333333,134217.6,0,13766661761,13766549261,1378079018,4,11703.99824,74.12532219,0.633333333,67108864,134217.6,0,0.533333333,0,1,0
226,1.42E-05,0,6949,0.716666667,0,0,13766662361,13766549361,1378401550,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.666666667,0,1,0
227,1.50E-05,0,5293,0.566666667,0,0,13766662961,13766549461,1377904702,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.533333333,0,1,0
228,1.49E-05,0,1303,0.583333333,0,0,13766663561,13766549561,1376705781,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
229,1.45E-05,0,3728,0.666666667,0,0,13766664161,13766549661,1377434564,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.6,0,1,0
230,1.53E-05,0,8055,0.516666667,0,0,13766664761,13766549761,1378733383,4,11703.99824,60.47065757,0.516666667,67108864,0,0,1,0,1,0
231,1.48E-05,0,3007,0.6,0,0,13766665361,13766549861,1377217645,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
232,0.00252518,0,8137,89.78333333,5995057.067,0,13766665961,13766549961,1378757985,4,11703.99824,10508.23975,89.78333333,67108864,5995057.067,1848.666667,11590.4,0,1.4,0
233,1.46E-05,0,4881,0.633333333,0,0,13766666561,13766550061,1377781092,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.8,0.066666667,1.066666667,0
234,1.47E-05,0,5826,0.616666667,0,0,13766667161,13766550161,1378064617,4,11703.99824,72.17465581,0.616666667,67108864,0,32.66666667,3.133333333,0,1,0
235,1.47E-05,0,45,0.616666667,0,0,13766667761,13766550261,1376328347,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.333333333,0,1,0
236,1.49E-05,0,5863,0.583333333,0,0,13766668361,13766550361,1378075718,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.533333333,0,1,0
237,1.48E-05,0,1075,0.6,0,0,13766668961,13766550461,1376637374,4,11703.99824,70.22398944,0.6,67108864,0,0,0.333333333,0,1,0
238,1.50E-05,0,4012,0.566666667,0,0,13766669561,13766550561,1377519772,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.333333333,0,1,0
239,1.78E-05,0,1907,0.583333333,268435.2,0,13766670161,13766550661,1376887002,4,11703.99824,68.27332307,0.583333333,67108864,268435.2,0,0.6,0,1,0
240,1.52E-05,0,2197,0.533333333,0,0,13766670761,13766550761,1376974012,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.666666667,0,1,0
241,1.47E-05,0,1080,0.616666667,0,0,13766671361,13766550861,1376638874,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.333333333,0,1,0
242,1.52E-05,0,3143,0.533333333,0,0,13766671961,13766550961,1377258449,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.533333333,0,1,0
243,1.48E-05,0,5036,0.6,0,0,13766672561,13766551061,1377827595,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
244,1.50E-05,0,617,0.566666667,0,0,13766673161,13766551161,1376499962,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1.333333333,0,1,0
245,1.50E-05,0,1354,0.566666667,0,0,13766673761,13766551261,1376721082,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.666666667,0,1,0
246,1.45E-05,0,4161,0.666666667,0,0,13766674361,13766551361,1377564774,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.933333333,0,1.066666667,0
247,1.47E-05,0,3502,0.616666667,0,0,13766674961,13766551461,1377366158,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.533333333,0,1,0
248,1.42E-05,0,594,0.716666667,0,0,13766675561,13766551561,1376493062,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1.666666667,0,1,0
249,0.005690657,0,6922,93.26666667,5145012,0,13766676161,13766551661,1378393449,4,11703.99824,10915.92903,93.26666667,67108864,5145012,0.333333333,16926.06667,0.133333333,55,0
250,1.50E-05,0,1161,0.566666667,0,0,13766676761,13766551761,1376663176,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.733333333,0,1,0
251,1.48E-05,0,765,0.6,0,0,13766677361,13766551861,1376544367,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
252,1.52E-05,0,5049,0.533333333,0,0,13766677961,13766551961,1377831495,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.666666667,0,1,0
253,1.50E-05,0,3892,0.566666667,0,0,13766678561,13766552061,1377483768,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.333333333,0,1,0
254,1.47E-05,0,1357,0.616666667,0,0,13766679161,13766552161,1376721982,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
255,1.45E-05,0,587,0.65,0,0,13766679761,13766552261,1376490962,4,11703.99824,76.07598856,0.65,67108864,0,0,1.333333333,0,1,0
256,1.44E-05,0,2499,0.683333333,0,0,13766680361,13766552361,1377065231,4,11703.99824,79.97732131,0.683333333,67108864,0,0.066666667,1,0,1,0
257,0.002226055,0,8105,87.66666667,5771361.067,0,13766680961,13766552461,1378748384,4,11703.99824,10260.50512,87.66666667,67108864,5771361.067,0,26627.86667,0.2,3.933333333,0
258,1.50E-05,0,3112,0.566666667,0,0,13766681561,13766552561,1377249148,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.533333333,0,1,0
259,1.43E-05,0,3401,0.7,0,0,13766682161,13766552661,1377335855,4,11703.99824,81.92798768,0.7,67108864,0,0,0.666666667,0,1,0
260,1.47E-05,0,1169,0.616666667,0,0,13766682761,13766552761,1376665577,4,11703.99824,72.17465581,0.616666667,67108864,0,0,14.33333333,0,1,0
261,1.42E-05,0,6597,0.733333333,0,0,13766683361,13766552861,1378295940,4,11703.99824,85.82932043,0.733333333,67108864,0,0,0.6,0,1,0
262,6.95E-05,0,7553,0.816666667,536870.4,0,13766683961,13766552961,1378582767,4,11703.99824,95.58265229,0.816666667,67108864,536870.4,0,1.4,0,1,0
263,1.44E-05,0,7475,0.683333333,0,0,13766684561,13766553061,1378559365,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1,0,1,0
264,1.44E-05,0,6099,0.683333333,0,0,13766685161,13766553161,1378146524,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1,0.066666667,1.066666667,0
265,1.47E-05,0,2973,0.616666667,0,0,13766685761,13766553261,1377207444,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.333333333,0,1,0
266,1.45E-05,0,8445,0.666666667,0,0,13766686361,13766553361,1378850393,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1,0,0.933333333,0
267,1.45E-05,0,6177,0.65,0,0,13766686961,13766553461,1378169927,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
268,1.50E-05,0,8024,0.566666667,0,0,13766687561,13766553561,1378724082,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1.8,0,1,0
269,1.45E-05,0,7653,0.65,0,0,13766688161,13766553661,1378612770,4,11703.99824,76.07598856,0.65,67108864,0,0,1.533333333,0.066666667,1.066666667,0
270,1.49E-05,0,5063,0.583333333,0,0,13766688761,13766553761,1377835695,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,0.933333333,0
271,1.45E-05,0,2684,0.666666667,0,0,13766689361,13766553861,1377120736,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.6,0,1,0
272,0.009448505,0,6858,86.15,15166601.07,0,13766689961,13766553961,1378374247,4,11703.99824,10082.99448,86.15,67108864,15166601.07,2.6,11991.13333,894.3333333,30.8,0
273,1.42E-05,0,2889,0.716666667,0,0,13766690561,13766554061,1377182241,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.666666667,0,1,0
274,9.04E-06,0,5989,0.633333333,134217.6,0,13766691161,13766554161,1378113521,4,11703.99824,74.12532219,0.633333333,67108864,134217.6,0,0.666666667,0,1,0
275,1.50E-05,0,1555,0.566666667,0,0,13766691761,13766554261,1376781391,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.533333333,0,0.933333333,0
276,1.50E-05,0,8474,0.566666667,0,0,13766692361,13766554361,1378859094,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1,0,1,0
277,1.50E-05,0,3584,0.566666667,0,0,13766692961,13766554461,1377391360,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.6,0,1,0
278,1.52E-05,0,5548,0.533333333,0,0,13766693561,13766554561,1377981208,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.666666667,0,1,0
279,1.51E-05,0,1682,0.55,0,0,13766694161,13766554661,1376819494,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,0.933333333,0
280,9.55E-06,0,7255,0.583333333,134217.6,0,13766694761,13766554761,1378493360,4,11703.99824,68.27332307,0.583333333,67108864,134217.6,0,1,0,1,0
281,1.48E-05,0,7562,0.6,0,0,13766695361,13766554861,1378585468,4,11703.99824,70.22398944,0.6,67108864,0,0,1.666666667,0,1,0
282,0.000609596,0,4989,0.732142857,1390110.857,0,13766695961,13766554961,1377813494,4,11703.99824,85.68998711,0.732142857,67108864,1390110.857,0,2.071428571,0,1,0
283,7.95E-06,0,6140,0.75,134217.6,0,13766696561,13766555061,1378158825,4,11703.99824,87.7799868,0.75,67108864,134217.6,0,0.933333333,0,1.066666667,0
284,1.83E-05,0,2461,0.55,268435.2,0,13766697161,13766555161,1377053830,4,11703.99824,64.37199032,0.55,67108864,268435.2,32.66666667,3.8,0,1,0
285,1.53E-05,0,3137,0.516666667,0,0,13766697761,13766555261,1377256648,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.533333333,0,1,0
286,1.51E-05,0,2762,0.55,0,0,13766698361,13766555361,1377144138,4,11703.99824,64.37199032,0.55,67108864,0,0,0.533333333,0,1,0
287,1.50E-05,0,5986,0.566666667,0,0,13766698961,13766555461,1378112621,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.666666667,0,1,0
288,1.42E-05,0,7884,0.716666667,0,0,13766699561,13766555561,1378682078,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
289,1.46E-05,0,1289,0.633333333,0,0,13766700161,13766555661,1376701581,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1,0,1.066666667,0
290,1.46E-05,0,2504,0.633333333,0,0,13766700761,13766555761,1377066731,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
291,1.49E-05,0,1968,0.583333333,0,0,13766701361,13766555861,1376905304,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.333333333,0,1,0
292,1.49E-05,0,5644,0.583333333,0,0,13766701961,13766555961,1378010011,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
293,1.51E-05,0,1574,0.55,0,0,13766702561,13766556061,1376787091,4,11703.99824,64.37199032,0.55,67108864,0,0,0.333333333,0,1,0
294,7.31E-05,0,3470,0.666666667,536870.4,0,13766703161,13766556161,1377356557,4,11703.99824,78.02665493,0.666666667,67108864,536870.4,0,0.533333333,0,1,0
295,1.44E-05,0,6396,0.683333333,0,0,13766703761,13766556261,1378235633,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.666666667,0,1,0
296,1.49E-05,0,1804,0.583333333,0,0,13766704361,13766556361,1376856097,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
297,1.45E-05,0,5616,0.65,0,0,13766704961,13766556461,1378001610,4,11703.99824,76.07598856,0.65,67108864,0,0,0.733333333,0,1,0
298,0.006166868,0,7165,93.53333333,5010794.133,0,13766705561,13766556561,1378466357,4,11703.99824,10947.13969,93.53333333,67108864,5010794.133,0.333333333,15210.33333,0.066666667,44.2,0
299,1.50E-05,0,624,0.566666667,0,0,13766706161,13766556661,1376502062,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1.333333333,0,1,0
300,1.42E-05,0,2967,0.733333333,0,0,13766706761,13766556761,1377205644,4,11703.99824,85.82932043,0.733333333,67108864,0,0,1.2,0,1,0
301,1.45E-05,0,8074,0.65,0,0,13766707361,13766556861,1378739083,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
302,1.42E-05,0,7968,0.733333333,0,0,13766707961,13766556961,1378707280,4,11703.99824,85.82932043,0.733333333,67108864,0,0,1,0,0.933333333,0
303,1.47E-05,0,7739,0.616666667,0,0,13766708561,13766557061,1378638573,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.333333333,0,1,0
304,1.49E-05,0,2755,0.583333333,0,0,13766709161,13766557161,1377142038,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.733333333,0,1,0
305,1.48E-05,0,2887,0.6,0,0,13766709761,13766557261,1377181641,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
306,1.41E-05,0,6069,0.75,0,0,13766710361,13766557361,1378137523,4,11703.99824,87.7799868,0.75,67108864,0,0,0.6,0,1,0
307,1.48E-05,0,3920,0.6,0,0,13766710961,13766557461,1377492168,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
308,1.47E-05,0,2443,0.616666667,0,0,13766711561,13766557561,1377048429,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
309,1.48E-05,0,4228,0.607142857,0,0,13766712161,13766557661,1377584877,4,11703.99824,71.05998931,0.607142857,67108864,0,0,0.642857143,0,1,0
310,1.73E-05,0,1567,0.616666667,268435.2,0,13766712761,13766557761,1376784992,4,11703.99824,72.17465581,0.616666667,67108864,268435.2,0,3.533333333,0,1,0
311,1.49E-05,0,1144,0.583333333,0,0,13766713361,13766557861,1376658076,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.666666667,0,1,0
312,1.45E-05,0,5991,0.65,0,0,13766713961,13766557961,1378114121,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
313,1.47E-05,0,2222,0.616666667,0,0,13766714561,13766558061,1376981512,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
314,0.010764589,0,8604,84.3,1610611.2,0,13766715161,13766558161,1378898097,4,11703.99824,9866.470516,84.3,67108864,1610611.2,2.533333333,5,1199.466667,13.26666667,0
315,9.67E-06,0,7046,0.6,89478.4,0,13766715761,13766558261,1378430653,4,11703.99824,70.22398944,0.6,67108864,89478.4,0,1,0,1,0
316,1.49E-05,0,4212,0.571428571,0,0,13766716361,13766558361,1377580076,4,11703.99824,66.87998994,0.571428571,67108864,0,0,0.5,0,0.928571429,0
317,1.50E-05,0,3154,0.566666667,0,0,13766716961,13766558461,1377261749,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.533333333,0,1,0
318,1.49E-05,0,7917,0.583333333,0,0,13766717561,13766558561,1378691979,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1,0,1,0
319,1.46E-05,0,5591,0.633333333,0,0,13766718161,13766558661,1377994109,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
320,1.49E-05,0,5004,0.571428571,0,0,13766718761,13766558761,1377817994,4,11703.99824,66.87998994,0.571428571,67108864,0,0,0.714285714,0,1,0
321,1.49E-05,0,242,0.583333333,0,0,13766719361,13766558861,1376387452,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.333333333,0,1,0
322,1.46E-05,0,903,0.633333333,0,0,13766719961,13766558961,1376585770,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1,0.066666667,1.066666667,0
323,1.44E-05,0,2689,0.683333333,0,0,13766720561,13766559061,1377122236,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.866666667,0,1,0
324,1.51E-05,0,3987,0.55,0,0,13766721161,13766559161,1377512271,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
